player id,name,sWAR,image,image2,team id,team abbrev,pos 1,pos 2,pos 3,pos 4,pos 5,pos 6,pos 7,pos 8,last game,last game 2,il return,dem week,vanity card,strat code,bbref id,injury rating,DRAFT TEAM,Unnamed: 24,BOARD TEAM,Unnamed: 26,id,abbrev,sname,lname,manager_legacy,division_legacy,gmid,gmid2,manager1,manager2,division,mascot,stadium,gsheet,thumbnail,color,dice_color,season,auto_draft,salary_cap
12584,Bo Bichette,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bo-bichette.png,,565,GMEMiL,SS,,,,,,,,,,,-2,,"Bichette,B",bichebo01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12585,Bo Naylor,0.31,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bo-naylor.png,,547,FA,C,,,,,,,,,,,-2,,"Naylor,B",naylobo01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
12586,Bobby Dalbec,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bobby-dalbec.png,,547,FA,1B,3B,RF,,,,,,,,,-2,,"Dalbec,B",dalbebo01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12587,Bobby Miller,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bobby-miller.png,,547,FA,SP,,,,,,,,,,,-2,,"Miller,Bobby",millebo06,4p30,,,,,,,,,,,,,,,,,,,,,,,,
12588,Bobby Witt Jr,3.84,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bobby-witt-jr.png,,572,BSG,SS,,,,,,,,,,,-2,,"Witt Jr,B",wittbo02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12589,Bowden Francis,1.39,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bowden-francis.png,,557,MYT,SP,RP,,,,,,,,,,-2,,"Francis,B",francbo01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12590,Brad Keller,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brad-keller.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Keller,B",kellebr01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12591,Braden Shewmake,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/braden-shewmake.png,,587,CHC,SS,3B,2B,,,,,,,,,-2,,"Shewmake,B",shewmbr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12592,Bradley Blalock,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bradley-blalock.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Blalock,B",blalobr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12593,Brady Singer,1.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brady-singer.png,,547,FA,SP,,,,,,,,,,,-2,,"Singer,B",singebr01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12594,Brandon Bielak,0.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-bielak.png,,547,FA,RP,,,,,,,,,,,-2,,"Bielak,B",bielabr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12595,Brandon Crawford,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-crawford.png,,547,FA,SS,3B,,,,,,,,,,-2,,"Crawford,B",crawfbr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12596,Brandon Drury,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-drury.png,,547,FA,2B,3B,1B,,,,,,,,,-2,,"Drury,B",drurybr01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12597,Brandon Lowe,1.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-lowe.png,,554,THE,2B,1B,,,,,,,,,,-2,,"Lowe,B",lowebr01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12598,Brandon Marsh,1.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-marsh.png,,565,GMEMiL,LF,CF,RF,,,,,,,,,-2,,"Marsh,B",marshbr02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12599,Brandon Nimmo,0.96,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-nimmo.png,,551,DEN,LF,CF,,,,,,,,,,-2,,"Nimmo,B",nimmobr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12600,Brandon Pfaadt,0.25,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brandon-pfaadt.png,,551,DEN,SP,,,,,,,,,,,-2,,"Pfaadt,B",pfaadbr01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12601,Brant Hurter,2.06,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brant-hurter.png,,581,MDW,SP,RP,,,,,,,,,,-2,,"Hurter,B",hurtebr01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12602,Braxton Garrett,0.61,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/braxton-garrett.png,,590,CYP,SP,,,,,,,,,,,-2,,"Garrett,B",garrebr01,6p20,,,,,,,,,,,,,,,,,,,,,,,,
12603,Brayan Bello,0.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brayan-bello.png,,560,DAL,SP,,,,,,,,,,,-2,,"Bello,B",bellobr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12604,Brayan Rocchio,0.75,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brayan-rocchio.png,,557,MYT,SS,,,,,,,,,,,-2,,"Rocchio,B",rocchbr01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12605,Brenan Hanifee,1.47,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brenan-hanifee.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Hanifee,B",hanifbr01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12606,Brendan Donovan,1.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brendan-donovan.png,,593,CLS,LF,2B,3B,,,,,,,,,-2,https://i.postimg.cc/g0BH6DRT/Donovan-FC.png,"Donovan,B",donovbr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12607,Brendan Rodgers,0.59,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brendan-rodgers.png,,547,FA,2B,,,,,,,,,,,-2,,"Rodgers,B",rodgebr02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12608,Brendon Little,0.11,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brendon-little.png,,563,GME,RP,CP,,,,,,,,,,-2,,"Little,B",littlbr02,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12609,Brennan Bernardino,0.28,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brennan-bernardino.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Bernardino,B",bernabr01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12610,Brent Honeywell,1.15,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brent-honeywell.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Honeywell,B",honeybr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12611,Brent Rooker,2.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brent-rooker.png,,560,DAL,LF,RF,,,,,,,,,,-2,,"Rooker,B",rookebr01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12612,Brent Suter,0.61,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brent-suter.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Suter,B",suterbr01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12613,Brenton Doyle,1.92,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brenton-doyle.png,,566,MKE,CF,,,,,,,,,,,-2,,"Doyle,B",doylebr02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12614,Brett Baty,0.31,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brett-baty.png,,547,FA,3B,,,,,,,,,,,-2,,"Baty,B",batybr01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12615,Brett Harris,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brett-harris.png,,547,FA,3B,,,,,,,,,,,-2,,"Harris,B",harribr02,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12616,Brett Wisely,0.53,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brett-wisely.png,,587,CHC,SS,2B,3B,1B,CF,,,,,,,-2,,"Wisely,B",wiselbr01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12617,Brian Serven,0.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brian-serven.png,,547,FA,C,,,,,,,,,,,-2,,"Serven,B",servebr01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
12618,Brice Turang,2.2,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brice-turang.png,,557,MYT,2B,,,,,,,,,,,-2,,"Turang,B",turanbr02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12619,Brock Burke,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brock-burke.png,,547,FA,RP,,,,,,,,,,,-2,,"Burke,B",burkebr01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
12620,Brooks Baldwin,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brooks-baldwin.png,,547,FA,2B,SS,,,,,,,,,,-2,,"Baldwin,B",baldwbr01,2p20,,,,,,,,,,,,,,,,,,,,,,,,
12621,Brooks Lee,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/brooks-lee.png,,547,FA,SS,3B,2B,,,,,,,,,-2,,"Lee,B",leebr02,2p30,,,,,,,,,,,,,,,,,,,,,,,,
12622,Bryan Abreu,1.04,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-abreu.png,,569,POR,RP,CP,,,,,,,,,,-2,,"Abreu,B",abreubr01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12623,Bryan Baker,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-baker.png,,547,FA,RP,,,,,,,,,,,-2,,"Baker,B",bakerbr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12624,Bryan De La Cruz,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-de-la-cruz.png,,547,FA,RF,LF,,,,,,,,,,-2,,"De La Cruz,B",delacbr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12625,Bryan Hoeing,2.28,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-hoeing.png,,584,NSH,SP,RP,,,,,,,,,,-2,,"Hoeing,B",hoeinbr01,5p30,,,,,,,,,,,,,,,,,,,,,,,,
12626,Bryan Hudson,2.89,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-hudson.png,,578,CAN,RP,,,,,,,,,,,-2,,"Hudson,B",hudsobr01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12627,Bryan King,1.09,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-king.png,,547,FA,RP,,,,,,,,,,,-2,,"King,B",kingbr02,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12628,Bryan Ramos,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-ramos.png,,547,FA,3B,,,,,,,,,,,-2,,"Ramos,B",ramosbr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12629,Bryan Reynolds,1.51,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-reynolds.png,,574,BSGMiL,LF,RF,,,,,,,,,,-2,,"Reynolds,B",reynobr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12630,Bryan Sammons,0.79,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-sammons.png,,572,BSG,RP,,,,,,,,,,,-2,,"Sammons,B",sammobr01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12631,Bryan Woo,1.78,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryan-woo.png,,579,CANIL,SP,,,,,,,,,,w06g2,-2,,"Woo,B",woobr01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12632,Bryce Elder,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryce-elder.png,,547,FA,SP,,,,,,,,,,,-2,,"Elder,B",elderbr01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12633,Bryce Harper,2.21,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryce-harper.png,,587,CHC,1B,,,,,,,,,,,-2,,"Harper,B",harpebr03,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12634,Bryce Jarvis,0.58,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryce-jarvis.png,,547,FA,RP,,,,,,,,,,,-2,,"Jarvis,B",jarvibr01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
12635,Bryce Johnson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryce-johnson.png,,584,NSH,RF,LF,CF,,,,,,,,,-2,,"Johnson,B",johnsbr03,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12636,Bryce Miller,1.7,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryce-miller.png,,587,CHC,SP,,,,,,,,,,,-2,,"Miller,Bryce",millebr04,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12637,Bryse Wilson,0.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryse-wilson.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Wilson,B",wilsobr02,2p60,,,,,,,,,,,,,,,,,,,,,,,,
12638,Bryson Stott,1.27,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/bryson-stott.png,,595,CLSMiL,2B,SS,,,,,,,,,,-2,,"Stott,B",stottbr01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12639,Buck Farmer,1.72,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/buck-farmer.png,,587,CHC,RP,CP,,,,,,,,,,-2,,"Farmer,B",farmebu01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12640,Burch Smith,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/burch-smith.png,,547,FA,RP,,,,,,,,,,,-2,,"Smith,B",smithbu03,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12641,Byron Buxton,2.69,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/byron-buxton.png,,585,NSHIL,CF,,,,,,,,,,w06g4,-2,https://i.postimg.cc/5tpVj9Pf/buxton-card.gif,"Buxton,B",buxtoby01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12642,Cade Povich,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cade-povich.png,,547,FA,SP,,,,,,,,,,,-2,,"Povich,C",povicca01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12643,Cade Smith,1.53,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cade-smith.png,,575,WAI,RP,CP,,,,,,,,,,-2,,"Smith,C",smithca06,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12644,Cal Quantrill,0.49,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cal-quantrill.png,,547,FA,SP,,,,,,,,,,,-2,,"Quantrill,C",quantca01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12645,Cal Raleigh,2.17,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cal-raleigh.png,,593,CLS,C,,,,,,,,,,,-2,https://i.postimg.cc/xjPqxdxF/Raleigh-FC.png,"Raleigh,C",raleica01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12646,Caleb Ferguson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/caleb-ferguson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Ferguson,C",ferguca01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12647,Caleb Thielbar,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/caleb-thielbar.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Thielbar,C",thielca01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12648,Calvin Faucher,0.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/calvin-faucher.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Faucher,C",fauchca01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12649,Cam Booser,0.54,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cam-booser.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Booser,C",booseca01,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12650,Camilo Doval,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/camilo-doval.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Doval,C",dovalca01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12651,Carlos Carrasco,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-carrasco.png,,547,FA,SP,,,,,,,,,,,-2,,"Carrasco,C",carraca01,2p60,,,,,,,,,,,,,,,,,,,,,,,,
12652,Carlos Correa,2.92,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-correa.png,,584,NSH,SS,,,,,,,,,,,-2,,"Correa,C",correca01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12653,Carlos Estevez,1.83,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-estevez.png,,563,GME,RP,CP,,,,,,,,,,-2,,"Estevez,C",estevca01,1p50,,,,,,,,,,,,,,,,,,,,,,,,
12654,Carlos Hernandez,0.48,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-hernandez.png,,563,GME,RP,,,,,,,,,,,-2,,"Hernandez,C",hernaca04,5p20,,,,,,,,,,,,,,,,,,,,,,,,
12655,Carlos Rodon,0.98,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-rodon.png,,554,THE,SP,,,,,,,,,,,-2,,"Rodon,C",rodonca01,0p72,,,,,,,,,,,,,,,,,,,,,,,,
12656,Carlos Santana,1.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carlos-santana.png,,547,FA,1B,,,,,,,,,,,-2,,"Santana,C",santaca01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12657,Carmen Mlodzinski,0.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carmen-mlodzinski.png,,590,CYP,SP,RP,,,,,,,,,,-2,,"Mlodzinski,C",mlodzca01,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12658,Carson Fulmer,0.41,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carson-fulmer.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Fulmer,C",fulmeca01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12659,Carson Kelly,0.46,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carson-kelly.png,,593,CLS,C,,,,,,,,,,w06g3,-2,https://i.postimg.cc/fLJ5HFDk/Kelly-FC.png,"Kelly,C",kellyca02,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12660,Carson Spiers,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/carson-spiers.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Spiers,C",spierca01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12661,Casey Mize,0.04,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/casey-mize.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Mize,C",mizeca01,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12662,Casey Schmitt,0.51,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/casey-schmitt.png,,563,GME,2B,SS,3B,,,,,,,,,-2,,"Schmitt,C",schmica01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12663,Cavan Biggio,0.08,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cavan-biggio.png,,547,FA,2B,3B,1B,RF,,,,,,,,-2,,"Biggio,C",biggica01,1p40,,,,,,,,,,,,,,,,,,,,,,,,
12664,Ceddanne Rafaela,0.85,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/ceddanne-rafaela.png,,554,THE,SS,CF,2B,3B,RF,,,,,,,-2,,"Rafaela,C",rafaece01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12665,Cedric Mullins,1.51,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cedric-mullins.png,,548,WV,CF,,,,,,,,,,,-2,,"Mullins,C",mullice01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12666,Chad Green,0.63,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chad-green.png,,581,MDW,RP,CP,,,,,,,,,w06g1,-2,,"Green,C",greench03,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12667,Chad Kuhl,0.16,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chad-kuhl.png,,547,FA,SP,RP,CP,,,,,,,,,-2,,"Kuhl,C",kuhlch01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12668,Charlie Blackmon,0.35,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/charlie-blackmon.png,,547,FA,RF,,,,,,,,,,,-2,,"Blackmon,C",blackch02,1p60,,,,,,,,,,,,,,,,,,,,,,,,
12669,Charlie Morton,0.36,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/charlie-morton.png,,547,FA,SP,,,,,,,,,,,-2,,"Morton,C",mortoch02,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12670,Chas McCormick,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chas-mccormick.png,,590,CYP,LF,RF,CF,,,,,,,,,-2,,"McCormick,C",mccorch01,3p50,,,,,,,,,,,,,,,,,,,,,,,,
12671,Chase Anderson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chase-anderson.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Anderson,C",anderch01,1p30,,,,,,,,,,,,,,,,,,,,,,,,
12672,Chris Bassitt,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-bassitt.png,,547,FA,SP,,,,,,,,,,,-2,,"Bassitt,C",bassich01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12673,Chris Devenski,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-devenski.png,,547,FA,RP,,,,,,,,,,,-2,,"Devenski,C",devench02,3p20,,,,,,,,,,,,,,,,,,,,,,,,
12674,Chris Flexen,0.45,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-flexen.png,,547,FA,SP,RP,,,,,,,,,,-2,,"Flexen,C",flexech01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12675,Chris Martin,0.22,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-martin.png,,581,MDW,RP,CP,,,,,,,,,,-2,,"Martin,C",martich02,4p40,,,,,,,,,,,,,,,,,,,,,,,,
12676,Chris Paddack,0.2,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-paddack.png,,547,FA,SP,,,,,,,,,,,-2,,"Paddack,C",paddach01,4p50,,,,,,,,,,,,,,,,,,,,,,,,
12677,Chris Roycroft,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-roycroft.png,,572,BSG,RP,,,,,,,,,,,-2,,"Roycroft,C",roycrch01,1p20,,,,,,,,,,,,,,,,,,,,,,,,
12678,Chris Sale,3.14,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-sale.png,,551,DEN,SP,,,,,,,,,,,-2,,"Sale,C",salech01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12679,Chris Stratton,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-stratton.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Stratton,C",stratch01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12680,Chris Taylor,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chris-taylor.png,,547,FA,LF,3B,2B,CF,,,,,,,,-2,,"Taylor,C",tayloch03,2p40,,,,,,,,,,,,,,,,,,,,,,,,
12681,Christian Bethancourt,0.59,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-bethancourt.png,,547,FA,C,,,,,,,,,,,-2,,"Bethancourt,C",bethach01,2p30,,,,,,,,,,,,,,,,,,,,,,,,
12682,Christian Encarnacion Strand,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-encarnacion-strand.png,,547,FA,1B,,,,,,,,,,,-2,,"Encarnacion,C",encarch01,5p20,,,,,,,,,,,,,,,,,,,,,,,,
12683,Christian Scott,0.29,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-scott.png,,547,FA,SP,,,,,,,,,,,-2,,"Scott,C",scottch01,6p30,,,,,,,,,,,,,,,,,,,,,,,,
12684,Christian Vazquez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-vazquez.png,,557,MYT,C,3B,1B,,,,,,,,,-2,,"Vazquez,C",vazquch01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12685,Christian Walker,1.37,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-walker.png,,554,THE,1B,,,,,,,,,,,-2,,"Walker,C",walkech02,3p60,,,,,,,,,,,,,,,,,,,,,,,,
12686,Christian Yelich,2.03,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christian-yelich.png,,566,MKE,LF,,,,,,,,,,,-2,,"Yelich,C",yelicch01,5p40,,,,,,,,,,,,,,,,,,,,,,,,
12687,Christopher Morel,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/christopher-morel.png,,547,FA,3B,2B,LF,,,,,,,,,-2,,"Morel,C",morelch01,1p70,,,,,,,,,,,,,,,,,,,,,,,,
12688,Chuckie Robinson,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/chuckie-robinson.png,,547,FA,C,,,,,,,,,,,-2,,"Robinson,C",robinch04,2p20,,,,,,,,,,,,,,,,,,,,,,,,
12689,Cionel Perez,0.0,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cionel-perez.png,,547,FA,RP,CP,,,,,,,,,,-2,,"Perez,C",perezci01,2p50,,,,,,,,,,,,,,,,,,,,,,,,
12690,CJ Abrams,1.64,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/cj-abrams.png,,583,MDWMiL,SS,,,,,,,,,,,-2,,"Abrams,C",abramcj01,1p65,,,,,,,,,,,,,,,,,,,,,,,,
12691,Clarke Schmidt,1.76,https://sba-cards-2024.s3.us-east-1.amazonaws.com/2024-cards/clarke-schmidt.png,,592,CYPMiL,SP,,,,,,,,,,,-2,,"Schmidt,C",schmicl01,5p50,,,,,,,,,,,,,,,,,,,,,,,,
